task,dataset,fold,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order,datetime
bostonHousing,bostonHousing,0,KNeighborsDist_BAG_L1,0.5518646296229228,0.5558126902078175,0.18292593955993652,0.19102168083190918,0.05518150329589844,0.18292593955993652,0.19102168083190918,0.05518150329589844,1,True,4,2021-03-17 20:43:01.844083
bostonHousing,bostonHousing,0,KNeighborsUnif_BAG_L1,0.4574473238039417,0.5235814468693101,0.16242408752441406,0.17580938339233398,0.051686763763427734,0.16242408752441406,0.17580938339233398,0.051686763763427734,1,True,3,2021-03-17 20:43:01.844083
bostonHousing,bostonHousing,1,ExtraTreesMSE_BAG_L1,0.9364115966650487,0.8744624706102477,2.725614070892334,1.1020934581756592,11.543280124664307,2.725614070892334,1.1020934581756592,11.543280124664307,1,True,2,2021-03-17 20:52:03.833544
bostonHousing,bostonHousing,1,CatBoost_BAG_L1,0.9352273481660309,0.8841834053011102,0.11569499969482422,0.05999279022216797,52.22947931289673,0.11569499969482422,0.05999279022216797,52.22947931289673,1,True,7,2021-03-17 20:52:03.833544
bostonHousing,bostonHousing,1,LightGBMLarge_BAG_L1,0.9334973841552842,0.8681681260587784,0.4536759853363037,0.09527730941772461,124.77721214294434,0.4536759853363037,0.09527730941772461,124.77721214294434,1,True,10,2021-03-17 20:52:03.833544
bostonHousing,bostonHousing,1,LightGBM_BAG_L1,0.932949817740724,0.8705913252322817,0.2603461742401123,0.09445357322692871,68.3088972568512,0.2603461742401123,0.09445357322692871,68.3088972568512,1,True,5,2021-03-17 20:52:03.833544
bostonHousing,bostonHousing,1,WeightedEnsemble_L2,0.9325509372728555,0.9036593173086751,3.9005863666534424,0.9502081871032715,285.54527497291565,0.005029201507568359,0.0004360675811767578,0.36937499046325684,2,True,11,2021-03-17 20:52:03.833544
bostonHousing,bostonHousing,1,XGBoost_BAG_L1,0.930244548651898,0.8886550042004051,2.475187063217163,0.10402464866638184,33.792378664016724,2.475187063217163,0.10402464866638184,33.792378664016724,1,True,8,2021-03-17 20:52:03.833544
bostonHousing,bostonHousing,1,RandomForestMSE_BAG_L1,0.9217783982022216,0.867392136717302,1.6828832626342773,1.1607208251953125,15.81191110610962,1.6828832626342773,1.1607208251953125,15.81191110610962,1,True,1,2021-03-17 20:52:03.833544
bostonHousing,bostonHousing,1,WeightedEnsemble_L2_DSTL_KNOW,0.9217476309077522,0.8993920070873188,0.10617876052856445,0.00888514518737793,4.906378984451294,0.00433802604675293,0.0004229545593261719,0.21187996864318848,2,True,17,2021-03-17 20:52:03.833544
bostonHousing,bostonHousing,1,XGBoost_DSTL_KNOW,0.9191459940426995,0.8858255318005924,0.09040594100952148,0.0034902095794677734,1.203380823135376,0.09040594100952148,0.0034902095794677734,1.203380823135376,1,True,15,2021-03-17 20:52:03.833544
bostonHousing,bostonHousing,1,LightGBMXT_BAG_L1,0.9137793231409752,0.8735247575309749,0.36102819442749023,0.10453295707702637,85.7141010761261,0.36102819442749023,0.10453295707702637,85.7141010761261,1,True,6,2021-03-17 20:52:03.833544
bostonHousing,bostonHousing,1,WeightedEnsemble_L2_DSTL_BASE,0.9114223467276149,0.8931217310538263,0.10008955001831055,0.0449366569519043,3.584691047668457,0.0047512054443359375,0.00045490264892578125,0.2200472354888916,2,True,23,2021-03-17 20:52:03.833544
bostonHousing,bostonHousing,1,NeuralNetMXNet_BAG_L1,0.9111627472503,0.8953051210694346,0.7241060733795166,0.4659883975982666,113.37810373306274,0.7241060733795166,0.4659883975982666,113.37810373306274,1,True,9,2021-03-17 20:52:03.833544
bostonHousing,bostonHousing,1,RandomForest_DSTL_KNOW,0.9085898608409424,0.8705917781315266,0.04333901405334473,0.029069900512695312,0.382612943649292,0.04333901405334473,0.029069900512695312,0.382612943649292,1,True,14,2021-03-17 20:52:03.833544
bostonHousing,bostonHousing,1,CatBoost_DSTL_BASE,0.9081665622946523,0.849488387150573,0.0019116401672363281,0.0019969940185546875,0.5379829406738281,0.0019116401672363281,0.0019969940185546875,0.5379829406738281,1,True,19,2021-03-17 20:52:03.833544
bostonHousing,bostonHousing,1,LightGBM_DSTL_KNOW,0.9046015737730644,0.8892107387329365,0.008906841278076172,0.002933979034423828,1.3321123123168945,0.008906841278076172,0.002933979034423828,1.3321123123168945,1,True,12,2021-03-17 20:52:03.833544
bostonHousing,bostonHousing,1,RandomForest_DSTL_BASE,0.9033692262969615,0.8766061505112199,0.03394484519958496,0.028720855712890625,0.41332387924194336,0.03394484519958496,0.028720855712890625,0.41332387924194336,1,True,20,2021-03-17 20:52:03.833544
bostonHousing,bostonHousing,1,CatBoost_DSTL_KNOW,0.901006123959451,0.8781762469211231,0.002527952194213867,0.0020380020141601562,2.159005880355835,0.002527952194213867,0.0020380020141601562,2.159005880355835,1,True,13,2021-03-17 20:52:03.833544
bostonHousing,bostonHousing,1,XGBoost_DSTL_BASE,0.8950428714703528,0.871458161735744,0.04622220993041992,0.003108978271484375,0.6967949867248535,0.04622220993041992,0.003108978271484375,0.6967949867248535,1,True,21,2021-03-17 20:52:03.833544
bostonHousing,bostonHousing,1,LightGBM_DSTL_BASE,0.8918168910694142,0.8789934095021,0.005787849426269531,0.0030639171600341797,1.6973440647125244,0.005787849426269531,0.0030639171600341797,1.6973440647125244,1,True,18,2021-03-17 20:52:03.833544
bostonHousing,bostonHousing,1,LinearModel_DSTL_BASE,0.6821195794628272,0.7002357839484324,0.007471799850463867,0.0075910091400146484,0.019197940826416016,0.007471799850463867,0.0075910091400146484,0.019197940826416016,1,True,22,2021-03-17 20:52:03.833544
bostonHousing,bostonHousing,1,LinearModel_DSTL_KNOW,0.6806086156585502,0.6963276214184153,0.006515026092529297,0.006781101226806641,0.018023967742919922,0.006515026092529297,0.006781101226806641,0.018023967742919922,1,True,16,2021-03-17 20:52:03.833544
bostonHousing,bostonHousing,1,KNeighborsDist_BAG_L1,0.623116918025754,0.5744906647760037,0.21954083442687988,0.21523332595825195,0.061837196350097656,0.21954083442687988,0.21523332595825195,0.061837196350097656,1,True,4,2021-03-17 20:52:03.833544
bostonHousing,bostonHousing,1,KNeighborsUnif_BAG_L1,0.5808261334652878,0.5336434544469486,0.203629732131958,0.1982712745666504,0.057556867599487305,0.203629732131958,0.1982712745666504,0.057556867599487305,1,True,3,2021-03-17 20:52:03.833544
bostonHousing,bostonHousing,2,LightGBMXT_BAG_L1,0.9377421937359958,0.8659984121478111,0.33782100677490234,0.10205912590026855,81.38085412979126,0.33782100677490234,0.10205912590026855,81.38085412979126,1,True,6,2021-03-17 21:01:10.017373
bostonHousing,bostonHousing,2,WeightedEnsemble_L2,0.9375406486849732,0.9005916688456852,3.721904993057251,0.7054800987243652,273.4488639831543,0.004346132278442383,0.00043392181396484375,0.36948609352111816,2,True,11,2021-03-17 21:01:10.017373
bostonHousing,bostonHousing,2,LightGBMLarge_BAG_L1,0.9350198137057996,0.8717650465105072,0.5013420581817627,0.09587264060974121,122.692227602005,0.5013420581817627,0.09587264060974121,122.692227602005,1,True,10,2021-03-17 21:01:10.017373
bostonHousing,bostonHousing,2,NeuralNetMXNet_BAG_L1,0.9303724932073483,0.8906034356329419,0.7837710380554199,0.4399895668029785,111.24491286277771,0.7837710380554199,0.4399895668029785,111.24491286277771,1,True,9,2021-03-17 21:01:10.017373
bostonHousing,bostonHousing,2,CatBoost_BAG_L1,0.9286116759264794,0.8873045617712008,0.09026670455932617,0.0610661506652832,52.65142202377319,0.09026670455932617,0.0610661506652832,52.65142202377319,1,True,7,2021-03-17 21:01:10.017373
bostonHousing,bostonHousing,2,XGBoost_BAG_L1,0.9249330407505956,0.8829657148567958,2.5513792037963867,0.10749173164367676,35.43473243713379,2.5513792037963867,0.10749173164367676,35.43473243713379,1,True,8,2021-03-17 21:01:10.017373
bostonHousing,bostonHousing,2,ExtraTreesMSE_BAG_L1,0.921833527217018,0.8755397017328157,2.545682907104492,1.1068518161773682,11.57947301864624,2.545682907104492,1.1068518161773682,11.57947301864624,1,True,2,2021-03-17 21:01:10.017373
bostonHousing,bostonHousing,2,WeightedEnsemble_L2_DSTL_BASE,0.9203322274400578,0.9019175379672579,0.08537101745605469,0.016247987747192383,5.326307773590088,0.004055023193359375,0.00042891502380371094,0.2166121006011963,2,True,23,2021-03-17 21:01:10.017373
bostonHousing,bostonHousing,2,LightGBM_BAG_L1,0.919859216289392,0.8727323881248672,0.2921419143676758,0.09649872779846191,73.74831056594849,0.2921419143676758,0.09649872779846191,73.74831056594849,1,True,5,2021-03-17 21:01:10.017373
bostonHousing,bostonHousing,2,XGBoost_DSTL_BASE,0.918195450085872,0.8822984165314935,0.0650947093963623,0.003284931182861328,0.9062938690185547,0.0650947093963623,0.003284931182861328,0.9062938690185547,1,True,21,2021-03-17 21:01:10.017373
bostonHousing,bostonHousing,2,XGBoost_DSTL_KNOW,0.9173227271437528,0.8581607033158907,0.09172391891479492,0.004321098327636719,1.5612430572509766,0.09172391891479492,0.004321098327636719,1.5612430572509766,1,True,15,2021-03-17 21:01:10.017373
bostonHousing,bostonHousing,2,WeightedEnsemble_L2_DSTL_KNOW,0.9135256577067414,0.9010935120351711,0.023370742797851562,0.013562917709350586,6.347191095352173,0.0032117366790771484,0.00043320655822753906,0.2145678997039795,2,True,17,2021-03-17 21:01:10.017373
bostonHousing,bostonHousing,2,LightGBM_DSTL_KNOW,0.9101169242020424,0.9003277708654571,0.009026050567626953,0.0030031204223632812,1.1464488506317139,0.009026050567626953,0.0030031204223632812,1.1464488506317139,1,True,12,2021-03-17 21:01:10.017373
bostonHousing,bostonHousing,2,CatBoost_DSTL_BASE,0.9096377495698295,0.8879724212212772,0.0023550987243652344,0.0021190643310546875,1.8190958499908447,0.0023550987243652344,0.0021190643310546875,1.8190958499908447,1,True,19,2021-03-17 21:01:10.017373
